pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
0,S01,S01_1,S01_2,S,10,predict_pair_full,0.0118954293429851,13.125036600977182,13.136932030320168,0.0487186666578054,259,0,24,24,0.5414034698530791,0.0,7.27407256713505,7.157301573359762,6.660262906387041,8.193392304464602,0.0395388787306236,0.0160530421849041
0,S01,S01_1,S01_2,S,10,manual_external,0.14294496923685074,26.743778387084603,26.886723356321454,2.5641173124313354e-05,345,0,18,18,0.05044042145007005,0.0,7.27407256713505,7.247961440984626,7.0399526303329365,8.145650457753918,0.02001985423710488,0.003589615845928429
