pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
52,P39,P39_1,P39_2,P,10,manual_external,0.0093490071594715,11.802342975512149,11.811691982671618,3.818981349468231e-05,357,0,19,19,0.0515668574192677,0.0,0.1,1.0,0.1,1.0,0.0,0.1146416664123535,0.05,1.65,256,fixed,38.97330315104591,38.87171133551667,38.894434188104654,40.56883083581746,0.1073689479752727,0.0026067027251066
52,P39,P39_1,P39_2,P,10,predict_pair_full,0.0091577973216772,7.418668858706951,7.427826656028628,0.0970282759517431,195,0,19,19,0.0515229414381303,0.0,0.0742696766112828,1.47136974001725,0.0742696766112828,1.47136974001725,0.0,0.1146416664123535,0.05,1.65,256,pair_full,38.97330315104591,38.871621333235495,38.8943597334641,40.56873294414044,0.107368699376744,0.0026090120567233
52,P39,P39_1,P39_2,P,10,fixed_1_18,0.0094125755131244,34.34838058799505,34.35779316350818,3.604404628276825e-05,1368,0,19,19,0.0516498232230235,0.0,1.0,1.8,1.0,1.8,0.0,0.1146416664123535,0.05,1.65,256,fixed,38.97330315104591,38.87191558848246,38.89459904104693,40.56904652793696,0.1073695121497148,0.0026014618820352
52,P39,P39_1,P39_2,P,10,residual_balance,0.0066312048584222,29.710998352617025,29.717629557475448,2.898648381233216e-05,1320,0,19,19,0.051783187090033,0.0,1.0,1.0,1.0,1.0,0.0,0.1146416664123535,0.05,1.65,256,fixed,38.97330315104591,38.87216956242845,38.89480295521064,40.56931106419211,0.1073702136602596,0.0025949452687268
52,P39,P39_1,P39_2,P,10,adaptive_bb_proxy,0.0342462435364723,20.10670591704548,20.140952160581943,5.816854536533356e-05,575,0,19,19,0.0515209272526436,0.0,1.0,1.0,1.0,1.0,0.0,0.1146416664123535,0.05,1.65,256,fixed,38.97330315104591,38.87160028611972,38.89434190231464,40.56870979328697,0.1073686412417507,0.0026095520960344
53,P40,P40_1,P40_2,P,10,manual_external,0.019990649074316,12.661451721563935,12.681442370638251,3.85139137506485e-05,419,0,20,20,0.0502518672714721,0.0,0.1,1.0,0.1,1.0,0.0,0.3702499866485595,0.05,1.65,256,fixed,30.35495100008044,30.76447507450956,30.746997920775744,32.736093630686,0.084975659940743,-0.0134911788995155
53,P40,P40_1,P40_2,P,10,predict_pair_full,0.0286474227905273,8.229259243234992,8.25790666602552,0.1296860184520483,248,0,20,20,0.0502429121749945,0.0,0.1245127523877323,1.6442707099181118,0.1245127523877323,1.6442707099181118,0.0,0.3702499866485595,0.05,1.65,256,pair_full,30.35495100008044,30.764455066079528,30.74697815655704,32.736045299323514,0.0849756046747409,-0.0134905197506987
53,P40,P40_1,P40_2,P,10,fixed_1_18,0.0318985041230917,29.226510556414723,29.25840906053781,3.5356730222702026e-05,1424,0,20,20,0.0502002298396355,0.0,1.0,1.8,1.0,1.8,0.0,0.3702499866485595,0.05,1.65,256,fixed,30.35495100008044,30.764217214381183,30.746727789056813,32.73541463720446,0.0849749476960345,-0.0134826840701751
53,P40,P40_1,P40_2,P,10,residual_balance,0.02987826988101,31.876003623008728,31.90588189288973,3.191828727722168e-05,1370,0,20,20,0.0501652676314711,0.0,1.0,1.0,1.0,1.0,0.0,0.3702499866485595,0.05,1.65,256,fixed,30.35495100008044,30.76399209929725,30.746481641764053,32.734779411079174,0.0849743258975877,-0.0134752679790102
53,P40,P40_1,P40_2,P,10,adaptive_bb_proxy,0.0242675561457872,16.105753106996417,16.130020663142204,3.4164637327194214e-05,580,0,20,20,0.0502546533022458,0.0,1.0,1.0,1.0,1.0,0.0,0.3702499866485595,0.05,1.65,256,fixed,30.35495100008044,30.7645155528529,30.74703830746996,32.73618890086807,0.0849757717474269,-0.0134925124000484
