pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
0,A01,A01_1,A01_2,A,10,manual_external,0.0090624913573265,5.501769928261638,5.510832419618964,3.332272171974182e-05,394,0,21,21,0.0507656305908719,0.0,0.1,1.0,0.1,1.0,0.0,0.3036482632160187,0.05,1.65,256,fixed,5.612193218490781,5.155592673370002,5.6807153081419175,8.870573076704723,0.0142404474233422,0.0813586644909716
0,A01,A01_1,A01_2,A,10,predict_pair_full,0.0090624913573265,4.055581636726856,4.064644128084183,0.0348354522138834,260,0,21,21,0.0507696325193164,0.0,0.1147146862168005,1.614790788132549,0.1147146862168005,1.614790788132549,0.0,0.3036482632160187,0.05,1.65,256,pair_full,5.612193218490781,5.155565216074937,5.680710407025559,8.870612989574852,0.0142403715825627,0.0813635569267798
0,A01,A01_1,A01_2,A,10,fixed_1_18,0.0090624913573265,19.38594693131745,19.39500942267477,3.707036375999451e-05,1476,0,21,21,0.0508069512099289,0.0,1.0,1.8,1.0,1.8,0.0,0.3036482632160187,0.05,1.65,256,fixed,5.612193218490781,5.155693414590669,5.680739409261898,8.870444218387501,0.0142407256842808,0.0813407140718137
0,A01,A01_1,A01_2,A,10,adaptive_bb_proxy,0.0090624913573265,12.517790144309402,12.526852635666728,4.043802618980408e-05,577,0,21,21,0.0507671809420969,0.0,1.0,1.0,1.0,1.0,0.0,0.3036482632160187,0.05,1.65,256,fixed,5.612193218490781,5.15554551561101,5.6807050815403874,8.870629335302036,0.0142403171672048,0.0813670672235853
0,A01,A01_1,A01_2,A,10,residual_balance,0.007962580770254135,26.778722804039717,26.78668538480997,4.793703556060791e-05,1416,0,21,21,0.05082851775506786,0.0,1.0,1.0,1.0,1.0,0.0,0.3036482632160187,0.05,1.6500000000000001,256,fixed,5.612193218490781,5.155834324465571,5.680769006910252,8.87027853674819,0.014241114896499873,0.08131560626290257
