pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
65,S03,S03_1,S03_2,S,10,manual_external,0.0269085001200437,8.822566412389278,8.849474912509322,0.0001584682613611,427,0,24,24,0.1449913323264839,0.0,0.1,1.0,0.1,1.0,0.0,0.2584714293479919,0.05,1.65,256,fixed,21.12612442836216,21.553055199656832,20.80992227042814,25.353852856268187,0.0595324667459582,-0.0202086649987014
65,S03,S03_1,S03_2,S,10,predict_pair_full,0.0073958747088909,7.069588415324688,7.076984290033579,0.0269993599504232,270,0,24,24,0.1448735590499446,0.0,0.1071162356537715,1.59074270790548,0.1071162356537715,1.59074270790548,0.0,0.2584714293479919,0.05,1.65,256,pair_full,21.12612442836216,21.553042418587204,20.80987922117705,25.353923816051083,0.0595324314429074,-0.0202080600098557
65,S03,S03_1,S03_2,S,10,fixed_1_18,0.0137172695249319,16.22620937600732,16.23992664553225,5.366280674934387e-05,1609,0,24,24,0.1453224706967935,0.0,1.0,1.8,1.0,1.8,0.0,0.2584714293479919,0.05,1.65,256,fixed,21.12612442836216,21.55312017342244,20.81007866093044,25.35359204273275,0.0595326462123265,-0.0202117405162118
65,S03,S03_1,S03_2,S,10,residual_balance,0.0065651442855596,11.245089080184698,11.251654224470258,3.700330853462219e-05,1488,0,24,24,0.1458553952422731,0.0,1.0,1.0,1.0,1.0,0.0,0.2584714293479919,0.05,1.65,256,fixed,21.12612442836216,21.55313390293353,20.81025155440934,25.353259774412304,0.0595326841351014,-0.020212390399305
65,S03,S03_1,S03_2,S,10,adaptive_bb_proxy,0.0070354305207729,6.201202515512705,6.208237946033478,4.038028419017792e-05,742,0,24,24,0.1448098918822139,0.0,1.0,1.0,1.0,1.0,0.0,0.2584714293479919,0.05,1.65,256,fixed,21.12612442836216,21.553022121288613,20.80984271217148,25.353972920114607,0.0595323753790111,-0.0202070992421268
66,S04,S04_1,S04_2,S,10,manual_external,0.0059646070003509,3.677368644624949,3.6833332516253,3.417395055294037e-05,448,0,24,24,0.360252886119785,0.0,0.1,1.0,0.1,1.0,0.0,0.4712114334106445,0.05,1.65,256,fixed,1.816010193314957,1.511993305287469,1.5205696333353225,2.284396324387614,0.0041763309346774,0.1674092409544058
66,S04,S04_1,S04_2,S,10,predict_pair_full,0.0059465821832418,2.619468940421939,2.6254155226051807,0.026357639580965,304,0,24,24,0.3602606654737432,0.0,0.1370006622975898,1.6796650505327142,0.1370006622975898,1.6796650505327142,0.0,0.4712114334106445,0.05,1.65,256,pair_full,1.816010193314957,1.5120384157566007,1.520567600999897,2.2843892420846728,0.004176455535922,0.1673844005271341
66,S04,S04_1,S04_2,S,10,fixed_1_18,0.0056191347539424,24.52319249324501,24.528811627998948,6.334856152534485e-05,1607,0,24,24,0.3600999449956458,0.0,1.0,1.8,1.0,1.8,0.0,0.4712114334106445,0.05,1.65,256,fixed,1.816010193314957,1.5115456307926587,1.520765999798181,2.284630772892396,0.0041750943968999,0.1676557563629965
66,S04,S04_1,S04_2,S,10,residual_balance,0.0315745938569307,18.862096656113863,18.893671249970797,9.976141154766084e-05,1566,0,24,24,0.3599166076014217,0.0,1.0,1.0,1.0,1.0,0.0,0.4712114334106445,0.05,1.65,256,fixed,1.816010193314957,1.5109191495079357,1.5209412090017556,2.2848487373309254,0.0041733639704752,0.1680007331076365
66,S04,S04_1,S04_2,S,10,adaptive_bb_proxy,0.008051946759223938,5.717324988916516,5.72537693567574,3.082863986492157e-05,688,0,24,24,0.36036976664093784,0.0,1.0,1.0,1.0,1.0,0.0,0.47121143341064453,0.05,1.6500000000000001,256,fixed,1.816010193314957,1.512261073070207,1.5205410231223502,2.2843289966193434,0.0041770705456733925,0.16726179256247298
