pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
34,P21,P21_1,P21_2,P,10,manual_external,0.0253141093999147,9.573809590190647,9.599123699590564,3.818236291408539e-05,439,0,22,23,0.0533400457002844,0.0,0.1,1.0,0.1,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22568786033183,74.36456837956962,77.36882460290902,0.2077835703338405,0.0050839939063619
34,P21,P21_1,P21_2,P,10,predict_pair_full,0.0095747578889131,7.255169885233045,7.264744643121958,0.1129666585475206,272,0,23,24,0.0533582620342649,0.0,0.0955738104312853,1.5519319659139768,0.0955738104312853,1.5519319659139768,0.0,0.1992072016000747,0.05,1.65,256,pair_full,75.61008909253678,75.22564881605797,74.36453055315073,77.36880507959698,0.2077834624882514,0.0050845102960968
34,P21,P21_1,P21_2,P,10,fixed_1_18,0.0094214770942926,19.903619902208447,19.91304137930274,4.209950566291809e-05,1638,0,22,23,0.053330384793801,0.0,1.0,1.8,1.0,1.8,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.2258152139131,74.3646880965101,77.36889788473809,0.2077839221017347,0.0050823095599633
34,P21,P21_1,P21_2,P,10,residual_balance,0.0072443597018718,14.791776429861784,14.799020789563656,3.664940595626831e-05,1602,0,22,23,0.0533357159169111,0.0,1.0,1.0,1.0,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22597525887076,74.3648316988654,77.36898080422556,0.2077843641676522,0.0050801928456519
34,P21,P21_1,P21_2,P,10,adaptive_bb_proxy,0.0073332227766513,9.189168836921452,9.196502059698105,4.390627145767212e-05,672,0,23,24,0.0533577790692005,0.0,1.0,1.0,1.0,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22563770371377,74.36451845087633,77.3687975641533,0.207783431794447,0.0050846572651631
35,P22,P22_1,P22_2,P,10,manual_external,0.0084089506417512,5.48265284858644,5.491061799228191,3.9663165807724e-05,439,0,23,23,0.0516604981396143,0.0,0.1,1.0,0.1,1.0,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.56155748199824,108.59335168847343,110.44264569578677,0.2998617713738052,-0.0011080793839024
35,P22,P22_1,P22_2,P,10,predict_pair_full,0.0245282240211963,4.811364045366645,4.835892269387841,0.0781603176146745,307,0,23,23,0.0516492903655187,0.0,0.1269710795057069,1.65142077243275,0.1269710795057069,1.65142077243275,0.0,0.3886003494262695,0.05,1.65,256,pair_full,108.44139580694198,108.56157168498665,108.59337066686984,110.442673804939,0.2998618106043887,-0.0011082103577642
35,P22,P22_1,P22_2,P,10,fixed_1_18,0.0079996287822723,35.79708779603243,35.8050874248147,4.374049603939056e-05,1656,0,23,23,0.0517465155468261,0.0,1.0,1.8,1.0,1.8,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.56150086427422,108.59325180447452,110.44249389639305,0.2998616149879591,-0.0011075572795564
35,P22,P22_1,P22_2,P,10,residual_balance,0.0245085228234529,20.03512404486537,20.059632567688823,4.754401743412018e-05,1630,0,23,23,0.0518220458501826,0.0,1.0,1.0,1.0,1.0,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.56145624737852,108.5931493533935,110.44232025608208,0.2998614917500314,-0.0011071458416977
35,P22,P22_1,P22_2,P,10,adaptive_bb_proxy,0.0061654858291149,5.929148957133293,5.935314442962408,3.070570528507233e-05,688,0,23,23,0.0516428126624197,0.0,1.0,1.0,1.0,1.0,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.5615851759411,108.59339330371112,110.44270571890684,0.299861847868238,-0.0011083347655547
