pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
42,P29,P29_1,P29_2,P,10,manual_external,0.0103550534695386,3.737755347043276,3.748110400512816,2.0423904061317444e-05,270,0,12,13,0.0520243768837818,0.0,0.1,1.0,0.1,1.0,0.0,0.3944982886314392,0.05,1.65,256,fixed,71.16706274899204,70.90337541092285,71.05938852321681,73.32370027463278,0.1958447561018713,0.0037051878760292
42,P29,P29_1,P29_2,P,10,predict_pair_full,0.0104018840938806,3.395025694742799,3.4054275788366795,0.0443293564021587,177,0,12,13,0.0520124027492877,0.0,0.1277417031024347,1.6536429650081574,0.1277417031024347,1.6536429650081574,0.0,0.3944982886314392,0.05,1.65,256,pair_full,71.16706274899204,70.90336882793743,71.05937696309407,73.32369009212276,0.1958447379187712,0.0037052803764805
42,P29,P29_1,P29_2,P,10,fixed_1_18,0.0093787275254726,14.659018220379949,14.66839694790542,2.956390380859375e-05,1057,0,12,13,0.0520838510855721,0.0,1.0,1.8,1.0,1.8,0.0,0.3944982886314392,0.05,1.65,256,fixed,71.16706274899204,70.90344854313575,71.05948693658566,73.32380294909233,0.1958449581029794,0.0037041602628318
42,P29,P29_1,P29_2,P,10,residual_balance,0.0094441883265972,11.965604117140174,11.975048305466771,2.452172338962555e-05,1006,0,12,13,0.0521734720370382,0.0,1.0,1.0,1.0,1.0,0.0,0.3944982886314392,0.05,1.65,256,fixed,71.16706274899204,70.9035285792379,71.059598716197,73.32391835839127,0.1958451791735675,0.003703035640021
42,P29,P29_1,P29_2,P,10,adaptive_bb_proxy,0.0258227437734603,5.5666788928210735,5.592501636594534,2.584606409072876e-05,415,0,12,13,0.0519865442156905,0.0,1.0,1.0,1.0,1.0,0.0,0.3944982886314392,0.05,1.65,256,fixed,71.16706274899204,70.90333974292753,71.05933788401929,73.32365437468596,0.1958446575820222,0.0037056890628697
43,P30,P30_1,P30_2,P,10,manual_external,0.0226842053234577,6.702388850972056,6.725073056295514,3.407895565032959e-05,385,0,18,19,0.0558978756338581,0.0,0.1,1.0,0.1,1.0,0.0,0.5,0.05,1.65,256,fixed,104.70222532147292,104.33503277054548,104.26894519624403,106.60353188521478,0.2881875358881771,0.0035070176378871
43,P30,P30_1,P30_2,P,10,predict_pair_full,0.025005904957652,4.0747790690511465,4.099784974008799,0.0388276446610689,255,0,18,19,0.0558993579383866,0.0,0.140152977645347,1.6882550553315323,0.140152977645347,1.6882550553315323,0.0,0.5,0.05,1.65,256,pair_full,104.70222532147292,104.33503910401858,104.26894708892024,106.60352638282272,0.2881875533820904,0.0035069571475481
43,P30,P30_1,P30_2,P,10,fixed_1_18,0.0098404847085475,18.268443757668138,18.278284242376685,3.813579678535461e-05,1378,0,18,19,0.0559080960126952,0.0,1.0,1.8,1.0,1.8,0.0,0.5,0.05,1.65,256,fixed,104.70222532147292,104.33515847583354,104.2690458270479,106.60355771464651,0.2881878831032616,0.0035058170398322
43,P30,P30_1,P30_2,P,10,residual_balance,0.0068965423852205,12.173149820417166,12.180046362802386,3.17692756652832e-05,1368,0,18,19,0.0559283898476625,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.05,1.65,256,fixed,104.70222532147292,104.3353055774393,104.26916581153527,106.60358332086064,0.2881882894178825,0.0035044120877855
43,P30,P30_1,P30_2,P,10,adaptive_bb_proxy,0.0083135515451431,8.26341058127582,8.271724132820964,5.6996941566467285e-05,583,0,18,19,0.0558933056715024,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.05,1.65,256,fixed,104.70222532147292,104.33496113361196,104.26887840490016,106.60350139041296,0.2881873380172339,0.0035077018347443
