pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
0,A01,A01_1,A01_2,A,10,manual_external,0.0024627428501844,14.484073981642725,14.486536724492908,3.107823431491852e-05,429,0,23,23,0.0507062737117991,0.0,2.8060966092453903,2.717669954488054,2.950391122836771,4.885930208760724,0.0150131472956674,0.0315123344174826
0,A01,A01_1,A01_2,A,10,predict_pair_full,0.0034870952367782593,15.311609502881765,15.315096598118544,0.09282595664262772,244,0,23,23,0.050705207030599914,0.0,2.8060966092453903,2.7176529328828334,2.950408870697376,4.885990466088318,0.015013053263695005,0.031518400354473064
