pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
34,P21,P21_1,P21_2,P,10,manual_external,0.0101046897470951,19.91512047126889,19.925225161015987,6.741099059581757e-05,439,0,22,23,0.0533400457002844,0.0,0.1,1.0,0.1,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22568786033183,74.36456837956962,77.36882460290902,0.2077835703338405,0.0050839939063619
34,P21,P21_1,P21_2,P,10,predict_pair_full,0.0090821031481027,12.266977723687887,12.27605982683599,0.1166212558746337,272,0,23,24,0.0533582620342649,0.0,0.0955738104312853,1.5519319659139768,0.0955738104312853,1.5519319659139768,0.0,0.1992072016000747,0.05,1.65,256,pair_full,75.61008909253678,75.22564881605797,74.36453055315073,77.36880507959698,0.2077834624882514,0.0050845102960968
34,P21,P21_1,P21_2,P,10,fixed_1_18,0.0093948151916265,62.354919228702784,62.36431404389441,5.313009023666382e-05,1638,0,22,23,0.053330384793801,0.0,1.0,1.8,1.0,1.8,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.2258152139131,74.3646880965101,77.36889788473809,0.2077839221017347,0.0050823095599633
34,P21,P21_1,P21_2,P,10,residual_balance,0.0097853988409042,56.29760982841253,56.30739522725344,4.489533603191376e-05,1602,0,22,23,0.0533357159169111,0.0,1.0,1.0,1.0,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22597525887076,74.3648316988654,77.36898080422556,0.2077843641676522,0.0050801928456519
34,P21,P21_1,P21_2,P,10,adaptive_bb_proxy,0.0222642086446285,26.34154188446701,26.363806093111634,4.447437822818756e-05,672,0,23,24,0.0533577790692005,0.0,1.0,1.0,1.0,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22563770371377,74.36451845087633,77.3687975641533,0.207783431794447,0.0050846572651631
35,P22,P22_1,P22_2,P,10,manual_external,0.0322678163647651,17.090004531666636,17.1222723480314,4.346854984760285e-05,439,0,23,23,0.0516604981396143,0.0,0.1,1.0,0.1,1.0,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.56155748199824,108.59335168847343,110.44264569578677,0.2998617713738052,-0.0011080793839024
35,P22,P22_1,P22_2,P,10,predict_pair_full,0.0251259934157133,13.6958434805274,13.720969473943114,0.1236520577222108,307,0,23,23,0.0516492903655187,0.0,0.1269710795057069,1.65142077243275,0.1269710795057069,1.65142077243275,0.0,0.3886003494262695,0.05,1.65,256,pair_full,108.44139580694198,108.56157168498665,108.59337066686984,110.442673804939,0.2998618106043887,-0.0011082103577642
35,P22,P22_1,P22_2,P,10,fixed_1_18,0.0412544161081314,59.52950840443373,59.57076282054186,5.265511572360992e-05,1656,0,23,23,0.0517465155468261,0.0,1.0,1.8,1.0,1.8,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.56150086427422,108.59325180447452,110.44249389639305,0.2998616149879591,-0.0011075572795564
35,P22,P22_1,P22_2,P,10,residual_balance,0.0328803081065416,56.30259825102985,56.33547855913639,4.387646913528442e-05,1630,0,23,23,0.0518220458501826,0.0,1.0,1.0,1.0,1.0,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.56145624737852,108.5931493533935,110.44232025608208,0.2998614917500314,-0.0011071458416977
35,P22,P22_1,P22_2,P,10,adaptive_bb_proxy,0.0290276836603879,26.656649788841605,26.685677472502,4.566088318824768e-05,688,0,23,23,0.0516428126624197,0.0,1.0,1.0,1.0,1.0,0.0,0.3886003494262695,0.05,1.65,256,fixed,108.44139580694198,108.5615851759411,108.59339330371112,110.44270571890684,0.299861847868238,-0.0011083347655547
36,P23,P23_1,P23_2,P,10,manual_external,0.0286432523280382,7.892077811062336,7.920721063390374,2.765096724033356e-05,350,0,16,17,0.0511485299546649,0.0,0.1,1.0,0.1,1.0,0.0,0.3949186205863952,0.05,1.65,256,fixed,88.44431171651406,87.77132629674341,88.43035913632042,93.57937982283548,0.2424363281959547,0.0076091430495691
36,P23,P23_1,P23_2,P,10,predict_pair_full,0.0297187678515911,4.447771918028593,4.477490685880184,0.0742502231150865,229,0,16,17,0.0511555457816849,0.0,0.1277962728614967,1.6537999820655365,0.1277962728614967,1.6537999820655365,0.0,0.3949186205863952,0.05,1.65,256,pair_full,88.44431171651406,87.77134143731755,88.43038691339189,93.5794739919158,0.2424363700162775,0.0076089718619162
36,P23,P23_1,P23_2,P,10,fixed_1_18,0.0324181858450174,36.88904176652432,36.92145995236933,3.7731602787971497e-05,1355,0,16,17,0.0511015602239978,0.0,1.0,1.8,1.0,1.8,0.0,0.3949186205863952,0.05,1.65,256,fixed,88.44431171651406,87.77117456081243,88.43008647071787,93.57857250920571,0.2424359090806978,0.0076108586594036
36,P23,P23_1,P23_2,P,10,residual_balance,0.0199117921292781,32.107963206246495,32.12787499837577,3.1072646379470825e-05,1303,0,16,17,0.0510379390855481,0.0,1.0,1.0,1.0,1.0,0.0,0.3949186205863952,0.05,1.65,256,fixed,88.44431171651406,87.77100072265686,88.4297580590929,93.57753960403886,0.2424354289160938,0.0076128241691372
36,P23,P23_1,P23_2,P,10,adaptive_bb_proxy,0.032345600426197,15.069418696686624,15.101764297112824,3.1286850571632385e-05,519,0,16,17,0.0512025946951839,0.0,1.0,1.0,1.0,1.0,0.0,0.3949186205863952,0.05,1.65,256,fixed,88.44431171651406,87.77141171621403,88.43049908764453,93.5797768334468,0.2424365641361379,0.0076081772500851
37,P24,P24_1,P24_2,P,10,manual_external,0.0323108397424221,5.254607485607266,5.2869183253496885,2.378597855567932e-05,261,0,11,13,0.0507112120831572,0.0,0.1,1.0,0.1,1.0,0.0,0.297655314207077,0.05,1.65,256,fixed,57.97040383621836,58.19050816353908,57.83236384225977,61.38394498148477,0.1607300895434751,-0.0037968396415102
37,P24,P24_1,P24_2,P,10,predict_pair_full,0.0321993846446275,4.050335761159658,4.082535145804286,0.1107536125928163,164,0,11,13,0.0507138565540178,0.0,0.1137562138794942,1.6118173784344585,0.1137562138794942,1.6118173784344585,0.0,0.297655314207077,0.05,1.65,256,pair_full,57.97040383621836,58.19052496033558,57.83237795327037,61.38393795197959,0.1607301359385091,-0.0037971293893019
37,P24,P24_1,P24_2,P,10,fixed_1_18,0.0081437546759843,17.832684637978673,17.840828392654657,2.3681670427322388e-05,1013,0,11,13,0.0506996950798168,0.0,1.0,1.8,1.0,1.8,0.0,0.297655314207077,0.05,1.65,256,fixed,57.97040383621836,58.190445754718205,57.83230656166271,61.38398785402136,0.1607299171618327,-0.0037957630780098
37,P24,P24_1,P24_2,P,10,residual_balance,0.0085022207349538,15.33347968943417,15.341981910169125,2.304092049598694e-05,940,0,11,13,0.0506941573390626,0.0,1.0,1.0,1.0,1.0,0.0,0.297655314207077,0.05,1.65,256,fixed,57.97040383621836,58.19037841281559,57.83224596065585,61.38402772677631,0.1607297311543484,-0.003794601417953
37,P24,P24_1,P24_2,P,10,adaptive_bb_proxy,0.0082274358719587,8.186229137703776,8.194456573575735,2.263486385345459e-05,396,0,11,13,0.0507161613333558,0.0,1.0,1.0,1.0,1.0,0.0,0.297655314207077,0.05,1.65,256,fixed,57.97040383621836,58.19054667292591,57.83239763520837,61.38393347722355,0.1607301959116335,-0.0037975039354305
38,P25,P25_1,P25_2,P,10,manual_external,0.0313858930021524,19.36851797439158,19.39990386739373,5.475431680679321e-05,416,0,20,21,0.0530693945907495,0.0,0.1,1.0,0.1,1.0,0.0,0.4228431582450866,0.05,1.65,256,fixed,65.63354208762586,65.7417570819405,65.64853886728203,69.86270100055222,0.181587664999058,-0.0016487757764036
38,P25,P25_1,P25_2,P,10,predict_pair_full,0.0073370393365621,15.568288411945105,15.575625451281669,0.1110782045871019,281,0,20,21,0.0530565573044647,0.0,0.1313214056687939,1.663849090912645,0.1313214056687939,1.663849090912645,0.0,0.4228431582450866,0.05,1.65,256,pair_full,65.63354208762586,65.74175584497183,65.64853768528064,69.86270560726673,0.1815876615823825,-0.0016487569298104
38,P25,P25_1,P25_2,P,10,fixed_1_18,0.0080047883093357,63.482619451358914,63.49062423966825,4.390999674797058e-05,1556,0,20,21,0.0531132053279943,0.0,1.0,1.8,1.0,1.8,0.0,0.4228431582450866,0.05,1.65,256,fixed,65.63354208762586,65.74176204624018,65.64855407468562,69.86262674568256,0.1815876787111282,-0.0016488514130297
38,P25,P25_1,P25_2,P,10,residual_balance,0.0323822256177663,65.98092819191515,66.01331041753292,4.611164331436157e-05,1533,0,20,21,0.0531732908709028,0.0,1.0,1.0,1.0,1.0,0.0,0.4228431582450866,0.05,1.65,256,fixed,65.63354208762586,65.74176418041213,65.64857227592344,69.86254267197285,0.1815876846060011,-0.0016488839295127
38,P25,P25_1,P25_2,P,10,adaptive_bb_proxy,0.0319292601197958,28.548141358420253,28.58007061854005,4.513747990131378e-05,652,0,20,21,0.0530433440479908,0.0,1.0,1.0,1.0,1.0,0.0,0.4228431582450866,0.05,1.65,256,fixed,65.63354208762586,65.7417540452543,65.64853041660889,69.86272507648658,0.1815876566113181,-0.0016487295091125
39,P26,P26_1,P26_2,P,10,manual_external,0.0318565759807825,14.436065550893543,14.467922126874328,3.314018249511719e-05,365,0,16,17,0.0508930260459782,0.0,0.1,1.0,0.1,1.0,0.0,0.5,0.05,1.65,256,fixed,75.5806395847509,75.54519597290323,75.78341458322272,77.81663759757336,0.2086660951504161,0.0004689509382745
39,P26,P26_1,P26_2,P,10,predict_pair_full,0.0330097563564777,9.37566202878952,9.408671785145998,0.1339720506221056,234,0,16,17,0.0508844122784036,0.0,0.140152977645347,1.6882550553315323,0.140152977645347,1.6882550553315323,0.0,0.5,0.05,1.65,256,pair_full,75.5806395847509,75.54519508770936,75.78341197414109,77.81663986164921,0.2086660927053904,0.0004689626501874
39,P26,P26_1,P26_2,P,10,fixed_1_18,0.0080096181482076,41.14338071830571,41.15139033645392,3.544241189956665e-05,1290,0,16,17,0.0507029730596365,0.0,1.0,1.8,1.0,1.8,0.0,0.5,0.05,1.65,256,fixed,75.5806395847509,75.54527880570438,75.78346521368019,77.81677713153898,0.2086663239458669,0.0004678549856389
39,P26,P26_1,P26_2,P,10,residual_balance,0.0262028910219669,44.78240702673793,44.808609917759895,3.230758011341095e-05,1246,0,16,17,0.0505002534498776,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.05,1.65,256,fixed,75.5806395847509,75.54536348084733,75.7835210800894,77.8169279875929,0.208666557830116,0.0004667346571605
39,P26,P26_1,P26_2,P,10,adaptive_bb_proxy,0.03204111382365227,18.638307929039,18.670349042862654,3.01506370306015e-05,524,0,16,17,0.050934412387883765,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.05,1.6500000000000001,256,fixed,75.5806395847509,75.54518010917823,75.7834002621443,77.81660551911331,0.2086660513326524,0.00046916082965797745
