pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
48,P35,P35_1,P35_2,P,10,manual_external,0.0093519873917102,13.698686795309186,13.708038782700896,3.712065517902374e-05,344,0,19,19,0.0535810950619356,0.0,0.1,1.0,0.1,1.0,0.0,0.2838744223117828,0.05,1.65,256,fixed,82.21058081621287,82.45013380084251,82.0790060588898,84.73053264719594,0.2277384715637262,-0.0029138948083116
48,P35,P35_1,P35_2,P,10,predict_pair_full,0.0071390364319086,7.084052052348852,7.091191088780761,0.1048348117619752,233,0,19,19,0.0535404173471248,0.0,0.1114972436339883,1.6047424018308216,0.1114972436339883,1.6047424018308216,0.0,0.2838744223117828,0.05,1.65,256,pair_full,82.21058081621287,82.45011546131602,82.0790005168497,84.73053030202689,0.2277384209074623,-0.0029136717284317
48,P35,P35_1,P35_2,P,10,fixed_1_18,0.0066657811403274,40.623037569224834,40.62970335036516,3.2357871532440186e-05,1291,0,19,19,0.0536898794552122,0.0,1.0,1.8,1.0,1.8,0.0,0.2838744223117828,0.05,1.65,256,fixed,82.21058081621287,82.4501690266021,82.07900872340632,84.73052175521336,0.2277385688620601,-0.0029143232903785
48,P35,P35_1,P35_2,P,10,residual_balance,0.0090138353407382,48.83283033594489,48.84184417128563,3.928132355213165e-05,1294,0,19,19,0.0538751235110626,0.0,1.0,1.0,1.0,1.0,0.0,0.2838744223117828,0.05,1.65,256,fixed,82.21058081621287,82.45021008277126,82.07900982583726,84.73052281581819,0.2277386822647774,-0.0029148226928734
48,P35,P35_1,P35_2,P,10,adaptive_bb_proxy,0.0068776551634073,23.09744544513524,23.104323100298643,3.771111369132996e-05,586,0,19,19,0.0535317558095619,0.0,1.0,1.0,1.0,1.0,0.0,0.2838744223117828,0.05,1.65,256,fixed,82.21058081621287,82.450112507809,82.07900090093923,84.73053118208587,0.2277384127494746,-0.0029136358023138
49,P36,P36_1,P36_2,P,10,manual_external,0.0315622296184301,14.150395967066288,14.181958196684718,3.2493844628334045e-05,382,0,19,19,0.0510309960044976,0.0,0.1,1.0,0.1,1.0,0.0,0.4172522127628326,0.05,1.65,256,fixed,72.8579778375098,72.84475670635607,73.25258248011592,75.20985699849244,0.2012071150037055,0.0001814644263694
49,P36,P36_1,P36_2,P,10,predict_pair_full,0.0079868473112583,9.67031939700246,9.678306244313715,0.1089014466851949,255,0,19,19,0.0510330116049414,0.0,0.1306309840010601,1.661895294517882,0.1306309840010601,1.661895294517882,0.0,0.4172522127628326,0.05,1.65,256,pair_full,72.8579778375098,72.84475735466991,73.25257894024368,75.20984719420422,0.2012071167944364,0.0001814555280461
49,P36,P36_1,P36_2,P,10,fixed_1_18,0.0361939929425716,38.49097100272775,38.52716499567032,3.433413803577423e-05,1324,0,19,19,0.05092066612884,0.0,1.0,1.8,1.0,1.8,0.0,0.4172522127628326,0.05,1.65,256,fixed,72.8579778375098,72.84487761699108,73.25278966503608,75.2102436184483,0.2012074489753068,0.0001798048876531
49,P36,P36_1,P36_2,P,10,residual_balance,0.032710900530219,47.25897901132703,47.29168991185725,3.896094858646393e-05,1304,0,19,19,0.0508200295915988,0.0,1.0,1.0,1.0,1.0,0.0,0.4172522127628326,0.05,1.65,256,fixed,72.8579778375098,72.84497276780235,73.25297924562125,75.2106133586031,0.2012077117947751,0.0001784989110931
49,P36,P36_1,P36_2,P,10,adaptive_bb_proxy,0.0069782193750143,21.488967215642333,21.495945435017347,4.727020859718323e-05,571,0,19,19,0.0510462736236031,0.0,1.0,1.0,1.0,1.0,0.0,0.4172522127628326,0.05,1.65,256,fixed,72.8579778375098,72.84474480382266,73.25255686783542,75.20980278364895,0.2012070821272911,0.0001816277926026
