pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
101,S39,S39_1,S39_2,S,10,manual_external,0.0090311150997877,7.876733576878905,7.885764691978693,4.121102392673493e-05,420,0,24,24,0.5139914822718525,0.0,0.1,1.0,0.1,1.0,0.0,0.2130056619644165,0.05,1.65,256,fixed,3.47312709334234,2.862971861996556,2.8490845151211674,4.138878079957633,0.007907917257672,0.1756789241937674
101,S39,S39_1,S39_2,S,10,predict_pair_full,0.0095565523952245,6.510689890012145,6.52024644240737,0.0834604687988758,264,0,24,24,0.5138821900949022,0.0,0.0984516429360015,1.5618873095497,0.0984516429360015,1.5618873095497,0.0,0.2130056619644165,0.05,1.65,256,pair_full,3.47312709334234,2.86271862409987,2.84893664809591,4.138800379299791,0.0079072177801954,0.1757518377065412
101,S39,S39_1,S39_2,S,10,fixed_1_18,0.0099241770803928,18.49396471492946,18.50388889200985,4.051625728607178e-05,1586,0,24,24,0.5142428086334913,0.0,1.0,1.8,1.0,1.8,0.0,0.2130056619644165,0.05,1.65,256,fixed,3.47312709334234,2.863641006240447,2.849499121911224,4.139111159523761,0.0079097655249862,0.1754862608601468
101,S39,S39_1,S39_2,S,10,residual_balance,0.0072504505515098,13.127848090603948,13.135098541155456,3.804080188274384e-05,1465,0,24,24,0.514618197622021,0.0,1.0,1.0,1.0,1.0,0.0,0.2130056619644165,0.05,1.65,256,fixed,3.47312709334234,2.8645282319406906,2.8500208139775984,4.139370804041829,0.0079122161629123,0.1752308064306375
101,S39,S39_1,S39_2,S,10,adaptive_bb_proxy,0.0073195174336433,7.667144564911723,7.6744640823453665,3.460980951786041e-05,709,0,24,24,0.5138467094105168,0.0,1.0,1.0,1.0,1.0,0.0,0.2130056619644165,0.05,1.65,256,fixed,3.47312709334234,2.862623371125929,2.848877309260108,4.1387691145764665,0.0079069546785399,0.1757792634158173
102,S40,S40_1,S40_2,S,10,manual_external,0.0099213141947984,6.53668955899775,6.546610873192549,4.74732369184494e-05,460,0,24,24,0.3084405865370047,0.0,0.1,1.0,0.1,1.0,0.0,0.1571418046951294,0.05,1.65,256,fixed,1.2953508623017875,1.1357011091988842,1.3514553009809198,2.881935121995161,0.0031369607645141,0.1232482702177607
102,S40,S40_1,S40_2,S,10,predict_pair_full,0.0246482733637094,4.721836984157562,4.746485257521272,0.0610510893166065,248,0,24,24,0.3084070159144276,0.0,0.0858953071236626,1.5169345520652016,0.0858953071236626,1.5169345520652016,0.0,0.1571418046951294,0.05,1.65,256,pair_full,1.2953508623017875,1.1356885496780942,1.3514958143896512,2.8822088583826044,0.0031369260734113,0.1232579660624585
102,S40,S40_1,S40_2,S,10,fixed_1_18,0.0080934911966323,39.82110933959484,39.82920283079147,4.490278661251068e-05,1794,0,24,24,0.3085257350294847,0.0,1.0,1.8,1.0,1.8,0.0,0.1571418046951294,0.05,1.65,256,fixed,1.2953508623017875,1.1357566197859963,1.3513444405597117,2.881117712319569,0.0031371140922976,0.1232054165101457
102,S40,S40_1,S40_2,S,10,residual_balance,0.0245621055364608,22.78831093944609,22.81287304498256,4.3705105781555176e-05,1658,0,24,24,0.3086651173216557,0.0,1.0,1.0,1.0,1.0,0.0,0.1571418046951294,0.05,1.65,256,fixed,1.2953508623017875,1.135832861966418,1.3511882019439914,2.8799766317442863,0.0031373246835585,0.1231465581863968
102,S40,S40_1,S40_2,S,10,adaptive_bb_proxy,0.0061451215296983,6.37480958737433,6.380954708904028,3.57944518327713e-05,724,0,24,24,0.3083813122081293,0.0,1.0,1.0,1.0,1.0,0.0,0.1571418046951294,0.05,1.65,256,fixed,1.2953508623017875,1.1356744215393826,1.3515265893831407,2.882434182863048,0.0031368870495726,0.1232688728670339
103,S41,S41_1,S41_2,S,10,manual_external,0.0057190079241991,3.1195546947419643,3.1252737026661634,2.9403716325759888e-05,423,0,20,21,0.0513136405897789,0.0,0.1,1.0,0.1,1.0,0.0,0.2130056619644165,0.05,1.65,256,fixed,4.615287629423674,4.62750221117248,5.057064851465183,7.180457459438632,0.0127817898182648,-0.0026465483255977
103,S41,S41_1,S41_2,S,10,predict_pair_full,0.0061975959688425,1.9714302718639367,1.97762786783278,0.0283167921006679,238,0,20,21,0.0513244306817226,0.0,0.0984516429360015,1.5618873095497,0.0984516429360015,1.5618873095497,0.0,0.2130056619644165,0.05,1.65,256,pair_full,4.615287629423674,4.627437425894028,5.057070067133113,7.180543660483825,0.0127816108725237,-0.0026325112202958
103,S41,S41_1,S41_2,S,10,fixed_1_18,0.006124097853899,11.259744096547363,11.265868194401264,3.0096620321273804e-05,1691,0,20,21,0.0512982070862691,0.0,1.0,1.8,1.0,1.8,0.0,0.2130056619644165,0.05,1.65,256,fixed,4.615287629423674,4.627780115557052,5.057042052036217,7.180018064325903,0.0127825574279322,-0.0027067622075667
