pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
34,P21,P21_1,P21_2,P,10,manual_external,0.0064348895102739,19.65603110566736,19.662465995177627,3.765709698200226e-05,439,0,22,23,0.0533400457002844,0.0,0.1,1.0,0.1,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22568786033183,74.36456837956962,77.36882460290902,0.2077835703338405,0.0050839939063619
34,P21,P21_1,P21_2,P,10,predict_pair_full,0.0095376595854759,11.978660888969898,11.988198548555374,0.1058975588530302,272,0,23,24,0.0533582620342649,0.0,0.0955738104312853,1.5519319659139768,0.0955738104312853,1.5519319659139768,0.0,0.1992072016000747,0.05,1.65,256,pair_full,75.61008909253678,75.22564881605797,74.36453055315073,77.36880507959698,0.2077834624882514,0.0050845102960968
34,P21,P21_1,P21_2,P,10,fixed_1_18,0.0077616237103939,59.82521235756576,59.83297398127616,4.2906031012535095e-05,1638,0,22,23,0.053330384793801,0.0,1.0,1.8,1.0,1.8,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.2258152139131,74.3646880965101,77.36889788473809,0.2077839221017347,0.0050823095599633
34,P21,P21_1,P21_2,P,10,residual_balance,0.0072298254817724,44.47558235749602,44.4828121829778,3.310665488243103e-05,1602,0,22,23,0.0533357159169111,0.0,1.0,1.0,1.0,1.0,0.0,0.1992072016000747,0.05,1.65,256,fixed,75.61008909253678,75.22597525887076,74.3648316988654,77.36898080422556,0.2077843641676522,0.0050801928456519
34,P21,P21_1,P21_2,P,10,adaptive_bb_proxy,0.009504061192274094,26.700076807290316,26.70958086848259,4.12575900554657e-05,672,0,23,24,0.05335777906920053,0.0,1.0,1.0,1.0,1.0,0.0,0.19920720160007477,0.05,1.6500000000000001,256,fixed,75.61008909253678,75.22563770371377,74.36451845087633,77.3687975641533,0.207783431794447,0.005084657265163162
