pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,rho_initial,alpha_initial,rho_final,alpha_final,h_minus,h_plus,g_minus,g_plus,prepared_size,reuse_policy,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
56,P43,P43_1,P43_2,P,10,manual_external,0.0077197924256324,6.082470508292317,6.09019030071795,2.87666916847229e-05,404,0,17,18,0.0511430801455826,0.0,0.1,1.0,0.1,1.0,0.0,0.5,0.05,1.65,256,fixed,68.55421556549092,68.33773338297178,67.90351348764666,70.00210701860495,0.1887581042422564,0.0031578245150121
56,P43,P43_1,P43_2,P,10,predict_pair_full,0.0092670004814863,3.39119484834373,3.4004618488252163,0.0369519311934709,260,0,17,18,0.0511494077392805,0.0,0.140152977645347,1.6882550553315323,0.140152977645347,1.6882550553315323,0.0,0.5,0.05,1.65,256,pair_full,68.55421556549092,68.33772711789814,67.9034989726144,70.00207688415705,0.1887580869372718,0.00315791590361
56,P43,P43_1,P43_2,P,10,fixed_1_18,0.0092637967318296,18.4807764980942,18.49004029482603,3.018788993358612e-05,1484,0,17,18,0.0511235265329456,0.0,1.0,1.8,1.0,1.8,0.0,0.5,0.05,1.65,256,fixed,68.55421556549092,68.33775135610465,67.90371137173604,70.00249752476466,0.1887581538864913,0.0031575623410127
56,P43,P43_1,P43_2,P,10,residual_balance,0.0093253087252378,16.190764294937253,16.20008960366249,2.9437243938446045e-05,1418,0,17,18,0.051092886058954,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.05,1.65,256,fixed,68.55421556549092,68.33775126143858,67.90394454117705,70.00296998250242,0.1887581536250107,0.0031575637219061
56,P43,P43_1,P43_2,P,10,adaptive_bb_proxy,0.0097046438604593,5.05445191450417,5.06415655836463,2.8422102332115173e-05,560,0,17,18,0.0511577208266779,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.05,1.65,256,fixed,68.55421556549092,68.33774639122737,67.90343837156887,70.00193151848579,0.1887581401728257,0.0031576347636528
57,P44,P44_1,P44_2,P,10,manual_external,0.0059914402663707,3.7120528668165207,3.718044307082892,2.770870923995972e-05,413,0,20,21,0.0505701901148248,0.0,0.1,1.0,0.1,1.0,0.0,0.2441573590040207,0.05,1.65,256,fixed,68.47943824729522,67.99739231545621,68.54695610854645,71.35155800072663,0.1878180359736762,0.0070392798798848
57,P44,P44_1,P44_2,P,10,predict_pair_full,0.0060943327844142,2.4664381351321936,2.472532467916608,0.0273760184645652,247,0,20,21,0.0505731280456285,0.0,0.1045112147437873,1.5822359629730918,0.1045112147437873,1.5822359629730918,0.0,0.2441573590040207,0.05,1.65,256,pair_full,68.47943824729522,67.99730306085065,68.54690455639005,71.35148737567103,0.1878177894403292,0.0070405832580643
57,P44,P44_1,P44_2,P,10,fixed_1_18,0.0057776570320129,13.103425504639745,13.109203161671758,3.131292760372162e-05,1587,0,20,21,0.0505905410000762,0.0,1.0,1.8,1.0,1.8,0.0,0.2441573590040207,0.05,1.65,256,fixed,68.47943824729522,67.99779132892067,68.54720552397069,71.35192451472162,0.1878191381030766,0.0070334531167765
57,P44,P44_1,P44_2,P,10,residual_balance,0.0056837238371372,14.441533805802464,14.447217529639602,2.661347389221192e-05,1499,0,20,21,0.050609937573646,0.0,1.0,1.0,1.0,1.0,0.0,0.2441573590040207,0.05,1.65,256,fixed,68.47943824729522,67.99832876040972,68.54752642631968,71.35238084190819,0.187820622561867,0.00702560504584
57,P44,P44_1,P44_2,P,10,adaptive_bb_proxy,0.0075810998678207,9.173656668514012,9.181237768381834,6.081908941268921e-05,594,0,20,21,0.0505678749477345,0.0,1.0,1.0,1.0,1.0,0.0,0.2441573590040207,0.05,1.65,256,fixed,68.47943824729522,67.99718714617251,68.54682624367513,71.3513692032615,0.1878174692682395,0.007042275951245
